classification,gutenberg_id,title,author,paragraph_text,word_count,paragraph_count,suitable,reasoning,canonical_answer,distractors,keyword_flags,difficulty_tier,tier,pipeline_version,status
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","I cannot now recall how long I lived with Mrs. Ruffner before going to Hampton, but I think it must have been a year and a half. At any rate, I here repeat what I have said more than once before, that the lessons that I learned in the home of Mrs. Ruffner were as valuable to me as any education I have ever gotten anywhere else. Even to this day I never see bits of paper scattered around a house or in the street that I do not want to pick them up at once. I never see a filthy yard that I do not want to clean it, a paling off of a fence that I do not want to put it on, an unpainted or unwhitewashed house that I do not want to paint or whitewash it, or a button off one’s clothes, or a grease-spot on them or on a floor, that I do not want to call attention to it.

From fearing Mrs. Ruffner I soon learned to look upon her as one of my best friends. When she found that she could trust me she did so implicitly. During the one or two winters that I was with her she gave me an opportunity to go to school for an hour in the day during a portion of the winter months, but most of my studying was done at night, sometimes alone, sometimes under some one whom I could hire to teach me. Mrs. Ruffner always encouraged and sympathized with me in all my efforts to get an education. It was while living with her that I began to get together my first library. I secured a dry-goods box, knocked out one side of it, put some shelves in it, and began putting into it every kind of book that I could get my hands upon, and called it my “library.”

Notwithstanding my success at Mrs. Ruffner’s I did not give up the idea of going to the Hampton Institute. In the fall of 1872 I determined to make an effort to get there, although, as I have stated, I had no definite idea of the direction in which Hampton was, or of what it would cost to go there. I do not think that any one thoroughly sympathized with me in my ambition to go to Hampton unless it was my mother, and she was troubled with a grave fear that I was starting out on a “wild-goose chase.” At any rate, I got only a half-hearted consent from her that I might start. The small amount of money that I had earned had been consumed by my stepfather and the remainder of the family, with the exception of a very few dollars, and so I had very little with which to buy clothes and pay my travelling expenses. My brother John helped me all that he could, but of course that was not a great deal, for his work was in the coal-mine, where he did not earn much, and most of what he did earn went in the direction of paying the household expenses.",523,3,false,"Q2 dominance failure: The passage's dominant cognitive signal is character/narrator emotion and autobiographical narrative — gratitude toward Mrs. Ruffner, personal ambition, family hardship — rather than authorial tone as a separable analytical object. Washington's tone is largely earnest and admiring throughout, but it is not the primary cognitive work the passage invites. A student reading this passage will naturally track the story (fear turning to trust, building a library, preparing to leave for Hampton) rather than isolate and name Washington's authorial attitude as distinct from the content. The tone_misreading skill requires the student to separate author attitude from character feeling or plot emotion — but here, author attitude and narrator feeling are largely fused in first-person memoir, making the separation difficult to teach. The signal exists but is subordinate to autobiographical narration and character emotional arc.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","Perhaps the thing that touched and pleased me most in connection with my starting for Hampton was the interest that many of the older coloured people took in the matter. They had spent the best days of their lives in slavery, and hardly expected to live to see the time when they would see a member of their race leave home to attend a boarding-school. Some of these older people would give me a nickel, others a quarter, or a handkerchief.

Finally the great day came, and I started for Hampton. I had only a small, cheap satchel that contained a few articles of clothing I could get. My mother at the time was rather weak and broken in health. I hardly expected to see her again, and thus our parting was all the more sad. She, however, was very brave through it all. At that time there were no through trains connecting that part of West Virginia with eastern Virginia. Trains ran only a portion of the way, and the remainder of the distance was travelled by stage-coaches.

The distance from Malden to Hampton is about five hundred miles. I had not been away from home many hours before it began to grow painfully evident that I did not have enough money to pay my fare to Hampton. One experience I shall long remember. I had been travelling over the mountains most of the afternoon in an old-fashion stage-coach, when, late in the evening, the coach stopped for the night at a common, unpainted house called a hotel. All the other passengers except myself were whites. In my ignorance I supposed that the little hotel existed for the purpose of accommodating the passengers who travelled on the stage-coach. The difference that the colour of one’s skin would make I had not thought anything about. After all the other passengers had been shown rooms and were getting ready for supper, I shyly presented myself before the man at the desk. It is true I had practically no money in my pocket with which to pay for bed or food, but I had hoped in some way to beg my way into the good graces of the landlord, for at that season in the mountains of Virginia the weather was cold, and I wanted to get indoors for the night. Without asking as to whether I had any money, the man at the desk firmly refused to even consider the matter of providing me with food or lodging. This was my first experience in finding out what the colour of my skin meant. In some way I managed to keep warm by walking about, and so got through the night. My whole soul was so bent upon reaching Hampton that I did not have time to cherish any bitterness toward the hotel-keeper.",471,3,false,"Q2 DOMINANCE FAIL: The dominant cognitive work in this passage is character emotion and narrative plot action — the reader follows Washington's journey, his mother's illness, his fear of running out of money, and the hotel rejection. The author's attitude (earnest, dignified, non-bitter) is present but subordinate to the experiential narrative. A student's primary engagement is tracking events and feelings, not analyzing the author's stance toward his subject. The tone_misreading signal — distinguishing author attitude from character emotion or plot mood — exists, but is not the dominant cognitive load the passage imposes. The passage reads primarily as memoir narrative with embedded emotional experience, not as a tone-forward text where authorial attitude is the central signal to decode.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","Finally the great day came, and I started for Hampton. I had only a small, cheap satchel that contained a few articles of clothing I could get. My mother at the time was rather weak and broken in health. I hardly expected to see her again, and thus our parting was all the more sad. She, however, was very brave through it all. At that time there were no through trains connecting that part of West Virginia with eastern Virginia. Trains ran only a portion of the way, and the remainder of the distance was travelled by stage-coaches.

The distance from Malden to Hampton is about five hundred miles. I had not been away from home many hours before it began to grow painfully evident that I did not have enough money to pay my fare to Hampton. One experience I shall long remember. I had been travelling over the mountains most of the afternoon in an old-fashion stage-coach, when, late in the evening, the coach stopped for the night at a common, unpainted house called a hotel. All the other passengers except myself were whites. In my ignorance I supposed that the little hotel existed for the purpose of accommodating the passengers who travelled on the stage-coach. The difference that the colour of one’s skin would make I had not thought anything about. After all the other passengers had been shown rooms and were getting ready for supper, I shyly presented myself before the man at the desk. It is true I had practically no money in my pocket with which to pay for bed or food, but I had hoped in some way to beg my way into the good graces of the landlord, for at that season in the mountains of Virginia the weather was cold, and I wanted to get indoors for the night. Without asking as to whether I had any money, the man at the desk firmly refused to even consider the matter of providing me with food or lodging. This was my first experience in finding out what the colour of my skin meant. In some way I managed to keep warm by walking about, and so got through the night. My whole soul was so bent upon reaching Hampton that I did not have time to cherish any bitterness toward the hotel-keeper.

By walking, begging rides both in wagons and in the cars, in some way, after a number of days, I reached the city of Richmond, Virginia, about eighty-two miles from Hampton. When I reached there, tired, hungry, and dirty, it was late in the night. I had never been in a large city, and this rather added to my misery. When I reached Richmond, I was completely out of money. I had not a single acquaintance in the place, and, being unused to city ways, I did not know where to go. I applied at several places for lodging, but they all wanted money, and that was what I did not have. Knowing nothing else better to do, I walked the streets. In doing this I passed by many food-stands where fried chicken and half-moon apple pies were piled high and made to present a most tempting appearance. At that time it seemed to me that I would have promised all that I expected to possess in the future to have gotten hold of one of those chicken legs or one of those pies. But I could not get either of these, nor anything else to eat.",587,3,false,"Q2 DOMINANCE FAIL: The passage is primarily a first-person narrative of hardship and perseverance — plot action and character emotion dominate. The author's tone (earnest, stoic, forgiving) is present but subordinate to the experiential storytelling arc. A student engaging with this passage will naturally track what happens to the narrator, not stand back to assess authorial attitude. The tone_misreading skill requires that authorial attitude be the primary cognitive work, but here it functions as background register beneath the narrative drive of cold, hunger, rejection, and determination. The discriminative signal for tone is real but not dominant.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","The distance from Malden to Hampton is about five hundred miles. I had not been away from home many hours before it began to grow painfully evident that I did not have enough money to pay my fare to Hampton. One experience I shall long remember. I had been travelling over the mountains most of the afternoon in an old-fashion stage-coach, when, late in the evening, the coach stopped for the night at a common, unpainted house called a hotel. All the other passengers except myself were whites. In my ignorance I supposed that the little hotel existed for the purpose of accommodating the passengers who travelled on the stage-coach. The difference that the colour of one’s skin would make I had not thought anything about. After all the other passengers had been shown rooms and were getting ready for supper, I shyly presented myself before the man at the desk. It is true I had practically no money in my pocket with which to pay for bed or food, but I had hoped in some way to beg my way into the good graces of the landlord, for at that season in the mountains of Virginia the weather was cold, and I wanted to get indoors for the night. Without asking as to whether I had any money, the man at the desk firmly refused to even consider the matter of providing me with food or lodging. This was my first experience in finding out what the colour of my skin meant. In some way I managed to keep warm by walking about, and so got through the night. My whole soul was so bent upon reaching Hampton that I did not have time to cherish any bitterness toward the hotel-keeper.

By walking, begging rides both in wagons and in the cars, in some way, after a number of days, I reached the city of Richmond, Virginia, about eighty-two miles from Hampton. When I reached there, tired, hungry, and dirty, it was late in the night. I had never been in a large city, and this rather added to my misery. When I reached Richmond, I was completely out of money. I had not a single acquaintance in the place, and, being unused to city ways, I did not know where to go. I applied at several places for lodging, but they all wanted money, and that was what I did not have. Knowing nothing else better to do, I walked the streets. In doing this I passed by many food-stands where fried chicken and half-moon apple pies were piled high and made to present a most tempting appearance. At that time it seemed to me that I would have promised all that I expected to possess in the future to have gotten hold of one of those chicken legs or one of those pies. But I could not get either of these, nor anything else to eat.

I must have walked the streets till after midnight. At last I became so exhausted that I could walk no longer. I was tired, I was hungry, I was everything but discouraged. Just about the time when I reached extreme physical exhaustion, I came upon a portion of a street where the board sidewalk was considerably elevated. I waited for a few minutes, till I was sure that no passers-by could see me, and then crept under the sidewalk and lay for the night upon the ground, with my satchel of clothing for a pillow. Nearly all night I could hear the tramp of feet over my head. The next morning I found myself somewhat refreshed, but I was extremely hungry, because it had been a long time since I had had sufficient food. As soon as it became light enough for me to see my surroundings I noticed that I was near a large ship, and that this ship seemed to be unloading a cargo of pig iron. I went at once to the vessel and asked the captain to permit me to help unload the vessel in order to get money for food. The captain, a white man, who seemed to be kind-hearted, consented. I worked long enough to earn money for my breakfast, and it seems to me, as I remember it now, to have been about the best breakfast that I have ever eaten.",727,3,false,"Q2 DOMINANCE FAIL: The dominant cognitive work in this passage is narrative comprehension and character emotion tracking — following a young man's physical suffering and perseverance through hunger, cold, discrimination, and exhaustion. The author's tone (earnest, resilient, understated, non-bitter) is present but functions as a secondary layer beneath the plot action and interior emotional experience of the narrator-character. A student reading this passage is primarily processing what happened and how the narrator felt, not primarily analyzing what attitude the author holds toward his subject. The tone-misreading signal is detectable but subordinate to narrative event-tracking and character empathy.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","I must have walked the streets till after midnight. At last I became so exhausted that I could walk no longer. I was tired, I was hungry, I was everything but discouraged. Just about the time when I reached extreme physical exhaustion, I came upon a portion of a street where the board sidewalk was considerably elevated. I waited for a few minutes, till I was sure that no passers-by could see me, and then crept under the sidewalk and lay for the night upon the ground, with my satchel of clothing for a pillow. Nearly all night I could hear the tramp of feet over my head. The next morning I found myself somewhat refreshed, but I was extremely hungry, because it had been a long time since I had had sufficient food. As soon as it became light enough for me to see my surroundings I noticed that I was near a large ship, and that this ship seemed to be unloading a cargo of pig iron. I went at once to the vessel and asked the captain to permit me to help unload the vessel in order to get money for food. The captain, a white man, who seemed to be kind-hearted, consented. I worked long enough to earn money for my breakfast, and it seems to me, as I remember it now, to have been about the best breakfast that I have ever eaten.

My work pleased the captain so well that he told me if I desired I could continue working for a small amount per day. This I was very glad to do. I continued working on this vessel for a number of days. After buying food with the small wages I received there was not much left to add on the amount I must get to pay my way to Hampton. In order to economize in every way possible, so as to be sure to reach Hampton in a reasonable time, I continued to sleep under the same sidewalk that gave me shelter the first night I was in Richmond. Many years after that the coloured citizens of Richmond very kindly tendered me a reception at which there must have been two thousand people present. This reception was held not far from the spot where I slept the first night I spent in the city, and I must confess that my mind was more upon the sidewalk that first gave me shelter than upon the recognition, agreeable and cordial as it was.

When I had saved what I considered enough money with which to reach Hampton, I thanked the captain of the vessel for his kindness, and started again. Without any unusual occurrence I reached Hampton, with a surplus of exactly fifty cents with which to begin my education. To me it had been a long, eventful journey; but the first sight of the large, three-story, brick school building seemed to have rewarded me for all that I had undergone in order to reach the place. If the people who gave the money to provide that building could appreciate the influence the sight of it had upon me, as well as upon thousands of other youths, they would feel all the more encouraged to make such gifts. It seemed to me to be the largest and most beautiful building I had ever seen. The sight of it seemed to give me new life. I felt that a new kind of existence had now begun—that life would now have a new meaning. I felt that I had reached the promised land, and I resolved to let no obstacle prevent me from putting forth the highest effort to fit myself to accomplish the most good in the world.",623,3,false,"Q2 dominance failure: the passage is primarily a narrative of events — walking the streets, sleeping under the sidewalk, earning food, arriving at Hampton — and the authorial tone (earnest, admiring of perseverance, wistful/nostalgic) is present but subordinate to plot action and character emotion. A 9th grader engaging with this passage will be tracking what happens and how Washington feels, not primarily performing the metacognitive work of separating authorial attitude from character emotion and narrative event. The tone signal is real but embedded within and subordinated to first-person autobiographical storytelling, making narrative comprehension the dominant cognitive primitive rather than tone-reading.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","My work pleased the captain so well that he told me if I desired I could continue working for a small amount per day. This I was very glad to do. I continued working on this vessel for a number of days. After buying food with the small wages I received there was not much left to add on the amount I must get to pay my way to Hampton. In order to economize in every way possible, so as to be sure to reach Hampton in a reasonable time, I continued to sleep under the same sidewalk that gave me shelter the first night I was in Richmond. Many years after that the coloured citizens of Richmond very kindly tendered me a reception at which there must have been two thousand people present. This reception was held not far from the spot where I slept the first night I spent in the city, and I must confess that my mind was more upon the sidewalk that first gave me shelter than upon the recognition, agreeable and cordial as it was.

When I had saved what I considered enough money with which to reach Hampton, I thanked the captain of the vessel for his kindness, and started again. Without any unusual occurrence I reached Hampton, with a surplus of exactly fifty cents with which to begin my education. To me it had been a long, eventful journey; but the first sight of the large, three-story, brick school building seemed to have rewarded me for all that I had undergone in order to reach the place. If the people who gave the money to provide that building could appreciate the influence the sight of it had upon me, as well as upon thousands of other youths, they would feel all the more encouraged to make such gifts. It seemed to me to be the largest and most beautiful building I had ever seen. The sight of it seemed to give me new life. I felt that a new kind of existence had now begun—that life would now have a new meaning. I felt that I had reached the promised land, and I resolved to let no obstacle prevent me from putting forth the highest effort to fit myself to accomplish the most good in the world.

As soon as possible after reaching the grounds of the Hampton Institute, I presented myself before the head teacher for an assignment to a class. Having been so long without proper food, a bath, and a change of clothing, I did not, of course, make a very favourable impression upon her, and I could see at once that there were doubts in her mind about the wisdom of admitting me as a student. I felt that I could hardly blame her if she got the idea that I was a worthless loafer or tramp. For some time she did not refuse to admit me, neither did she decide in my favour, and I continued to linger about her, and to impress her in all the ways I could with my worthiness. In the meantime I saw her admitting other students, and that added greatly to my discomfort, for I felt, deep down in my heart, that I could do as well as they, if I could only get a chance to show what was in me.",561,3,false,"Q2 — The dominant cognitive work in this passage is character emotion and plot action (Washington's journey, his struggle to be admitted, his awe at Hampton), not author tone. The author's attitude — earnest, admiring, solemn — is present but subordinate to the narrator-as-character's emotional experience. The reader is primarily tracking what Washington felt and did, not separating the author's stance from the events described. The tone signal does not dominate; it is woven into first-person memoir narration where feeling and authorial attitude are nearly fused, making tone misreading a secondary feature rather than the primary cognitive demand. Q5 also fails: the target-supporting evidence elements (earnest admiration) are difficult to isolate as author tone vs. character emotion — they overlap so heavily that discrete pointable contrasts between author attitude and character feeling cannot be cleanly constructed for a discrimination item. No pattern (5a–5d) is robustly supportable.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","The sweeping of the recitation-room in the manner that I did it seems to have paved the way for me to get through Hampton. Miss Mary F. Mackie, the head teacher, offered me a position as janitor. This, of course, I gladly accepted, because it was a place where I could work out nearly all the cost of my board. The work was hard and taxing but I stuck to it. I had a large number of rooms to care for, and had to work late into the night, while at the same time I had to rise by four o’clock in the morning, in order to build the fires and have a little time in which to prepare my lessons. In all my career at Hampton, and ever since I have been out in the world, Miss Mary F. Mackie, the head teacher to whom I have referred, proved one of my strongest and most helpful friends. Her advice and encouragement were always helpful in strengthening to me in the darkest hour.

I have spoken of the impression that was made upon me by the buildings and general appearance of the Hampton Institute, but I have not spoken of that which made the greatest and most lasting impression on me, and that was a great man—the noblest, rarest human being that it has ever been my privilege to meet. I refer to the late General Samuel C. Armstrong.

It has been my fortune to meet personally many of what are called great characters, both in Europe and America, but I do not hesitate to say that I never met any man who, in my estimation, was the equal of General Armstrong. Fresh from the degrading influences of the slave plantation and the coal-mines, it was a rare privilege for me to be permitted to come into direct contact with such a character as General Armstrong. I shall always remember that the first time I went into his presence he made the impression upon me of being a perfect man: I was made to feel that there was something about him that was superhuman. It was my privilege to know the General personally from the time I entered Hampton till he died, and the more I saw of him the greater he grew in my estimation. One might have removed from Hampton all the buildings, class-rooms, teachers, and industries, and given the men and women there the opportunity of coming into daily contact with General Armstrong, and that alone would have been a liberal education. The older I grow, the more I am convinced that there is no education which one can get from books and costly apparatus that is equal to that which can be gotten from contact with great men and women. Instead of studying books so constantly, how I wish that our schools and colleges might learn to study men and things!",485,3,false,"Q5 fail: The passage has an extremely uniform, unambiguous reverent/admiring tone throughout all three paragraphs with no tonal variation, no foil elements, and insufficient contrast between supporting and non-supporting evidence elements to construct a discrimination item. Every sentence in the passage points in the same direction — earnest admiration — leaving no plausible non-supporting elements that would function as genuine distractors. 5a fails because there are no neutral or different-signal elements to serve as foils; the entire passage is target-supporting. 5b fails for the same saturation reason. 5c fails because the dominant concept (reverent/admiring) is so unambiguous and uncontested that no genuinely tempting distractors exist — a student would have no difficulty naming it and no adjacent terms would be plausible. 5d fails because there is no structural pivot, diction shift, or craft feature at a specific identifiable location; the tone is flat and consistent from start to finish.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","It has been my fortune to meet personally many of what are called great characters, both in Europe and America, but I do not hesitate to say that I never met any man who, in my estimation, was the equal of General Armstrong. Fresh from the degrading influences of the slave plantation and the coal-mines, it was a rare privilege for me to be permitted to come into direct contact with such a character as General Armstrong. I shall always remember that the first time I went into his presence he made the impression upon me of being a perfect man: I was made to feel that there was something about him that was superhuman. It was my privilege to know the General personally from the time I entered Hampton till he died, and the more I saw of him the greater he grew in my estimation. One might have removed from Hampton all the buildings, class-rooms, teachers, and industries, and given the men and women there the opportunity of coming into daily contact with General Armstrong, and that alone would have been a liberal education. The older I grow, the more I am convinced that there is no education which one can get from books and costly apparatus that is equal to that which can be gotten from contact with great men and women. Instead of studying books so constantly, how I wish that our schools and colleges might learn to study men and things!

General Armstrong spent two of the last six months of his life in my home at Tuskegee. At that time he was paralyzed to the extent that he had lost control of his body and voice in a very large degree. Notwithstanding his affliction, he worked almost constantly night and day for the cause to which he had given his life. I never saw a man who so completely lost sight of himself. I do not believe he ever had a selfish thought. He was just as happy in trying to assist some other institution in the South as he was when working for Hampton. Although he fought the Southern white man in the Civil War, I never heard him utter a bitter word against him afterward. On the other hand, he was constantly seeking to find ways by which he could be of service to the Southern whites.

It would be difficult to describe the hold that he had upon the students at Hampton, or the faith they had in him. In fact, he was worshipped by his students. It never occurred to me that General Armstrong could fail in anything that he undertook. There is almost no request that he could have made that would not have been complied with. When he was a guest at my home in Alabama, and was so badly paralyzed that he had to be wheeled about in an invalid’s chair, I recall that one of the General’s former students had occasion to push his chair up a long, steep hill that taxed his strength to the utmost. When the top of the hill was reached, the former pupil, with a glow of happiness on his face, exclaimed, “I am so glad that I have been permitted to do something that was real hard for the General before he dies!” While I was a student at Hampton, the dormitories became so crowded that it was impossible to find room for all who wanted to be admitted. In order to help remedy the difficulty, the General conceived the plan of putting up tents to be used as rooms. As soon as it became known that General Armstrong would be pleased if some of the older students would live in the tents during the winter, nearly every student in school volunteered to go.",634,3,false,"Q5 fail: The passage's tone signal is admiringly reverent and uniformly sustained across all three paragraphs with no contrast, no neutral elements, no irony, and no craft pivot. Every discrete pointable element supports the same admiring/reverent signal, leaving no non-supporting foil elements for discrimination items. 5a requires at least 2 non-supporting elements — none exist here. 5b requires 3-4 non-supporting elements — the passage is monotonally admiring throughout. 5c fails because the concept is not in dispute: there is only one plausible label (admiring/reverent) and no tempting distractors arising from the text itself. 5d fails because there is no diction shift, structural pivot, or ironic craft move — just sustained accumulation of praise.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","General Armstrong spent two of the last six months of his life in my home at Tuskegee. At that time he was paralyzed to the extent that he had lost control of his body and voice in a very large degree. Notwithstanding his affliction, he worked almost constantly night and day for the cause to which he had given his life. I never saw a man who so completely lost sight of himself. I do not believe he ever had a selfish thought. He was just as happy in trying to assist some other institution in the South as he was when working for Hampton. Although he fought the Southern white man in the Civil War, I never heard him utter a bitter word against him afterward. On the other hand, he was constantly seeking to find ways by which he could be of service to the Southern whites.

It would be difficult to describe the hold that he had upon the students at Hampton, or the faith they had in him. In fact, he was worshipped by his students. It never occurred to me that General Armstrong could fail in anything that he undertook. There is almost no request that he could have made that would not have been complied with. When he was a guest at my home in Alabama, and was so badly paralyzed that he had to be wheeled about in an invalid’s chair, I recall that one of the General’s former students had occasion to push his chair up a long, steep hill that taxed his strength to the utmost. When the top of the hill was reached, the former pupil, with a glow of happiness on his face, exclaimed, “I am so glad that I have been permitted to do something that was real hard for the General before he dies!” While I was a student at Hampton, the dormitories became so crowded that it was impossible to find room for all who wanted to be admitted. In order to help remedy the difficulty, the General conceived the plan of putting up tents to be used as rooms. As soon as it became known that General Armstrong would be pleased if some of the older students would live in the tents during the winter, nearly every student in school volunteered to go.

I was one of the volunteers. The winter that we spent in those tents was an intensely cold one, and we suffered severely—how much I am sure General Armstrong never knew, because we made no complaints. It was enough for us to know that we were pleasing General Armstrong, and that we were making it possible for an additional number of students to secure an education. More than once, during a cold night, when a stiff gale would be blowing, our tent was lifted bodily, and we would find ourselves in the open air. The General would usually pay a visit to the tents early in the morning, and his earnest, cheerful, encouraging voice would dispel any feeling of despondency.",508,3,false,"Q2 dominance fail: The passage's dominant signal is admiration/reverence toward General Armstrong, but this is expressed almost entirely through character emotion and anecdote rather than through the author's distinct tonal craft. The tone is uniformly earnest and worshipful throughout all three paragraphs with no tonal complexity, pivot, irony, or layering. There is no separation between 'what a character feels' and 'what the author's attitude is' — they collapse into one undifferentiated reverent surface, making tone_misreading intervention trivial or impossible. The student has no occasion to distinguish author attitude from character feeling or surface mood because all three are identical. The target skill — separating author attitude from mood or character emotion via word choice, irony, emphasis, or withholding — has no purchase here. Additionally Q5 fails: the dominant concept is unambiguous and one-directional (reverent/admiring), making 5c too easy with no genuine distractors; and the passage lacks the evidence density contrast needed for 5a or 5b because all pointable elements support the same signal with no neutral or contrasting foil elements present.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","It would be difficult to describe the hold that he had upon the students at Hampton, or the faith they had in him. In fact, he was worshipped by his students. It never occurred to me that General Armstrong could fail in anything that he undertook. There is almost no request that he could have made that would not have been complied with. When he was a guest at my home in Alabama, and was so badly paralyzed that he had to be wheeled about in an invalid’s chair, I recall that one of the General’s former students had occasion to push his chair up a long, steep hill that taxed his strength to the utmost. When the top of the hill was reached, the former pupil, with a glow of happiness on his face, exclaimed, “I am so glad that I have been permitted to do something that was real hard for the General before he dies!” While I was a student at Hampton, the dormitories became so crowded that it was impossible to find room for all who wanted to be admitted. In order to help remedy the difficulty, the General conceived the plan of putting up tents to be used as rooms. As soon as it became known that General Armstrong would be pleased if some of the older students would live in the tents during the winter, nearly every student in school volunteered to go.

I was one of the volunteers. The winter that we spent in those tents was an intensely cold one, and we suffered severely—how much I am sure General Armstrong never knew, because we made no complaints. It was enough for us to know that we were pleasing General Armstrong, and that we were making it possible for an additional number of students to secure an education. More than once, during a cold night, when a stiff gale would be blowing, our tent was lifted bodily, and we would find ourselves in the open air. The General would usually pay a visit to the tents early in the morning, and his earnest, cheerful, encouraging voice would dispel any feeling of despondency.

I have spoken of my admiration for General Armstrong, and yet he was but a type of that Christlike body of men and women who went into the Negro schools at the close of the war by the hundreds to assist in lifting up my race. The history of the world fails to show a higher, purer, and more unselfish class of men and women than those who found their way into those Negro schools.",434,3,false,"Q4 FORMAT EXCLUSION: First-person memoir/autobiography nonfiction is explicitly excluded per format exclusion rules. This is Booker T. Washington's autobiography, written in first person ('I recall,' 'I was one of the volunteers,' 'I have spoken of my admiration'), constituting memoir/first-person nonfiction which is categorically rejected for this classification regardless of tone signal strength.",,,,,,v3,rejected_by_filter
tone_misreading,2376,Up from Slavery: An Autobiography,"Washington, Booker T.","I sometimes feel that almost the most valuable lesson I got at the Hampton Institute was in the use and value of the bath. I learned there for the first time some of its value, not only in keeping the body healthy, but in inspiring self-respect and promoting virtue. In all my travels in the South and elsewhere since leaving Hampton I have always in some way sought my daily bath. To get it sometimes when I have been the guest of my own people in a single-roomed cabin has not always been easy to do, except by slipping away to some stream in the woods. I have always tried to teach my people that some provision for bathing should be a part of every house.

For some time, while a student at Hampton, I possessed but a single pair of socks, but when I had worn these till they became soiled, I would wash them at night and hang them by the fire to dry, so that I might wear them again the next morning.

The charge for my board at Hampton was ten dollars per month. I was expected to pay a part of this in cash and to work out the remainder. To meet this cash payment, as I have stated, I had just fifty cents when I reached the institution. Aside from a very few dollars that my brother John was able to send me once in a while, I had no money with which to pay my board. I was determined from the first to make my work as janitor so valuable that my services would be indispensable. This I succeeded in doing to such an extent that I was soon informed that I would be allowed the full cost of my board in return for my work. The cost of tuition was seventy dollars a year. This, of course, was wholly beyond my ability to provide. If I had been compelled to pay the seventy dollars for tuition, in addition to providing for my board, I would have been compelled to leave the Hampton school. General Armstrong, however, very kindly got Mr. S. Griffitts Morgan, of New Bedford, Mass., to defray the cost of my tuition during the whole time that I was at Hampton. After I finished the course at Hampton and had entered upon my lifework at Tuskegee, I had the pleasure of visiting Mr. Morgan several times.",406,3,false,"Q2 — The target skill (tone/author attitude) is not the dominant signal. The passage is primarily narrative and informational — Washington recounts factual events (washing socks, paying board, receiving tuition support) in a plainly earnest register. The tone is consistently earnest/grateful throughout with no pivots, irony, or tonal complexity that would make tone-reading the primary cognitive work. The student's main task here is comprehension of biographical detail, not identification or discrimination of author attitude.",,,,,,v3,rejected_by_filter
