classification,gutenberg_id,title,author,paragraph_text,word_count,paragraph_count,suitable,reasoning,canonical_answer,distractors,keyword_flags,difficulty_tier,tier,pipeline_version,status
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","I am above the weakness of seeking to establish a sequence of cause and effect, between the disaster and the atrocity. But I am detailing a chain of facts—and wish not to leave even a possible link imperfect. On the day succeeding the fire, I visited the ruins. The walls, with one exception, had fallen in. This exception was found in a compartment wall, not very thick, which stood about the middle of the house, and against which had rested the head of my bed. The plastering had here, in great measure, resisted the action of the fire—a fact which I attributed to its having been recently spread. About this wall a dense crowd were collected, and many persons seemed to be examining a particular portion of it with very minute and eager attention. The words “strange!” “singular!” and other similar expressions, excited my curiosity. I approached and saw, as if graven in _bas relief_ upon the white surface, the figure of a gigantic _cat_. The impression was given with an accuracy truly marvellous. There was a rope about the animal’s neck.",182,1,false,"Q2 DOMINANCE FAIL: The dominant cognitive work in this passage is plot-driven mystery and narrative revelation — the reader is following a chain of events (fire, ruins, discovery of the cat image) toward a shocking disclosure. The mood signal (unsettling, eerie, foreboding) is present but subordinate to the plot mechanics. The narrator explicitly frames the passage as 'detailing a chain of facts,' and the reader's primary engagement is tracking what happened and what was found, not reading authorial diction choices as mood-constructing devices. The eerie atmosphere is a byproduct of the plot event rather than the dominant cognitive signal.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","One night as I sat, half stupefied, in a den of more than infamy, my attention was suddenly drawn to some black object, reposing upon the head of one of the immense hogsheads of gin, or of rum, which constituted the chief furniture of the apartment. I had been looking steadily at the top of this hogshead for some minutes, and what now caused me surprise was the fact that I had not sooner perceived the object thereupon. I approached it, and touched it with my hand. It was a black cat—a very large one—fully as large as Pluto, and closely resembling him in every respect but one. Pluto had not a white hair upon any portion of his body; but this cat had a large, although indefinite splotch of white, covering nearly the whole region of the breast. Upon my touching him, he immediately arose, purred loudly, rubbed against my hand, and appeared delighted with my notice. This, then, was the very creature of which I was in search. I at once offered to purchase it of the landlord; but this person made no claim to it—knew nothing of it—had never seen it before.",195,1,false,"Q2 DOMINANCE FAIL: The dominant cognitive work in this passage is plot/narrative action — the narrator discovers and purchases a cat that resembles his dead cat Pluto. While eerie and unsettling elements are present (the den of infamy, the mysterious black cat appearing unnoticed, the landlord who has never seen it before), the mood signal is subordinate to the unfolding plot event. A student reading this passage is primarily processing what is happening (the discovery and acquisition of the cat) rather than experiencing a sustained authorial mood construction. The eerie register is present but functions as atmospheric backdrop to plot, not as the primary cognitive signal.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","This dread was not exactly a dread of physical evil—and yet I should be at a loss how otherwise to define it. I am almost ashamed to own—yes, even in this felon’s cell, I am almost ashamed to own—that the terror and horror with which the animal inspired me, had been heightened by one of the merest chimaeras it would be possible to conceive. My wife had called my attention, more than once, to the character of the mark of white hair, of which I have spoken, and which constituted the sole visible difference between the strange beast and the one I had destroyed. The reader will remember that this mark, although large, had been originally very indefinite; but, by slow degrees—degrees nearly imperceptible, and which for a long time my reason struggled to reject as fanciful—it had, at length, assumed a rigorous distinctness of outline. It was now the representation of an object that I shudder to name—and for this, above all, I loathed, and dreaded, and would have rid myself of the monster _had I dared_—it was now, I say, the image of a hideous—of a ghastly thing—of the GALLOWS!—oh, mournful and terrible engine of Horror and of Crime—of Agony and of Death!",205,1,false,"Q4: The passage is cognitively overloaded for a Title I 9th grader. It layers narrator unreliability, gothic horror atmosphere, interior psychological terror, and a first-person confessional frame (felon's cell) simultaneously. The syntax is heavily embedded and recursive — clauses within clauses, repeated self-interruptions ('I am almost ashamed to own—yes, even in this felon's cell, I am almost ashamed to own'), and a climactic delayed reveal structure that requires the student to track a long chain of subordination before reaching the payoff. The mood signal (dread/horror) IS present and dominant, but it is delivered through such dense psychological interior monologue and syntactic complexity that accessing it requires significant processing overhead that would block a Title I 9th grader from doing the cognitive work of the target skill itself.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","This hideous murder accomplished, I set myself forthwith, and with entire deliberation, to the task of concealing the body. I knew that I could not remove it from the house, either by day or by night, without the risk of being observed by the neighbors. Many projects entered my mind. At one period I thought of cutting the corpse into minute fragments, and destroying them by fire. At another, I resolved to dig a grave for it in the floor of the cellar. Again, I deliberated about casting it in the well in the yard—about packing it in a box, as if merchandise, with the usual arrangements, and so getting a porter to take it from the house. Finally I hit upon what I considered a far better expedient than either of these. I determined to wall it up in the cellar—as the monks of the middle ages are recorded to have walled up their victims.",156,1,false,"Q2: The dominant cognitive work in this passage is plot-level narration of a murderer's methodical concealment planning. The mood signal (unsettling, dread-filled) is present but subordinate to the procedural enumeration of disposal options. The reader is primarily tracking a sequence of plans rather than dwelling in atmospheric mood. Additionally, Q5 fails: the passage lacks sufficient pointable non-supporting elements — nearly every sentence contributes to the same unsettling/cold-blooded register, making discrimination between target-supporting and non-supporting evidence nearly impossible for 5a or 5b. The dominant signal is also ambiguous between 'unsettling,' 'dread-filled,' and arguably 'eerily calm/detached,' making 5c unreliable. No identifiable craft pivot or structural feature isolates the mood mechanism for 5d.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Upon the fourth day of the assassination, a party of the police came, very unexpectedly, into the house, and proceeded again to make rigorous investigation of the premises. Secure, however, in the inscrutability of my place of concealment, I felt no embarrassment whatever. The officers bade me accompany them in their search. They left no nook or corner unexplored. At length, for the third or fourth time, they descended into the cellar. I quivered not in a muscle. My heart beat calmly as that of one who slumbers in innocence. I walked the cellar from end to end. I folded my arms upon my bosom, and roamed easily to and fro. The police were thoroughly satisfied and prepared to depart. The glee at my heart was too strong to be restrained. I burned to say if but one word, by way of triumph, and to render doubly sure their assurance of my guiltlessness.",153,1,false,"Q2 DOMINANCE FAIL: The dominant cognitive work in this passage is tracking character emotion and psychological state — the narrator's internal experience of concealed guilt, false calm, and mounting compulsion. The reader is told explicitly what the narrator feels ('I felt no embarrassment,' 'My heart beat calmly,' 'The glee at my heart was too strong to be restrained'). The mood signal that does exist — tense, dread-filled, unsettling — is subordinate to character interiority and first-person confession. The target skill requires distinguishing reader mood from character emotion, but this passage collapses that distinction: character emotion IS the primary signal and it is explicitly stated, not crafted through diction/imagery/omission for the reader to detect as authorial mood construction. A student reading this passage would correctly focus on what the narrator feels, not on what mood the author creates in the reader.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","I have said that the sole effect of my somewhat childish experiment—that of looking down within the tarn—had been to deepen the first singular impression. There can be no doubt that the consciousness of the rapid increase of my superstition—for why should I not so term it?—served mainly to accelerate the increase itself. Such, I have long known, is the paradoxical law of all sentiments having terror as a basis. And it might have been for this reason only, that, when I again uplifted my eyes to the house itself, from its image in the pool, there grew in my mind a strange fancy—a fancy so ridiculous, indeed, that I but mention it to show the vivid force of the sensations which oppressed me. I had so worked upon my imagination as really to believe that about the whole mansion and domain there hung an atmosphere peculiar to themselves and their immediate vicinity—an atmosphere which had no affinity with the air of heaven, but which had reeked up from the decayed trees, and the gray wall, and the silent tarn—a pestilent and mystic vapor, dull, sluggish, faintly discernible, and leaden-hued.",190,1,false,"Q3 FAIL: The target skill signal — the ominous, dread-filled mood the author constructs — is partially accessible through surface diction ('terror,' 'pestilent,' 'leaden-hued,' 'oppressed'), but the core mood mechanism depends on the novel-level metaphor of the tarn and mansion as symbols of psychological decay and doom. The passage explicitly references 'the house itself' and 'its image in the pool' as the source of atmospheric dread, but without knowing that this house-and-tarn dyad is the central gothic apparatus of the entire story, a student cannot fully parse why looking at a reflected house in a pond generates escalating superstitious terror. The narrator's self-commentary ('for why should I not so term it?') and the paradox-of-terror logic are sophisticated metacognitive moves that require a reader to track an unreliable narrator's psychology — a cognitive load that sits above universal human/social understanding for a Title I 9th grader without scaffolding. The 'atmosphere peculiar to themselves' that has 'no affinity with the air of heaven' functions as gothic world-building that partly depends on prior Poe-gothic or horror-genre schema to carry full mood weight. The acid test fails: strip all context, and a student reading this cold would likely detect vague unease but could not reliably name the dominant mood signal (foreboding/ominous/dread-filled) or discriminate it from mere confusion about the narrator's mental state.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","It was thus that he spoke of the object of my visit, of his earnest desire to see me, and of the solace he expected me to afford him. He entered, at some length, into what he conceived to be the nature of his malady. It was, he said, a constitutional and a family evil, and one for which he despaired to find a remedy—a mere nervous affection, he immediately added, which would undoubtedly soon pass off. It displayed itself in a host of unnatural sensations. Some of these, as he detailed them, interested and bewildered me; although, perhaps, the terms, and the general manner of the narration had their weight. He suffered much from a morbid acuteness of the senses; the most insipid food was alone endurable; he could wear only garments of certain texture; the odors of all flowers were oppressive; his eyes were tortured by even a faint light; and there were but peculiar sounds, and these from stringed instruments, which did not inspire him with horror.",170,1,false,"Q2 DOMINANCE FAIL: The passage is dominated by character symptom description and plot-level exposition rather than authorial mood construction. The primary cognitive work a reader performs here is tracking what the character (Usher) physically suffers — the catalog of sensory hypersensitivities functions as clinical character description. While an eerie or unsettling atmosphere is technically present in the accumulation of morbid detail, it is subordinate to the descriptive/expository primitive. The reader's attention is directed toward understanding the character's condition, not toward detecting a mood the author is creating in the reader as a distinct layer. The target skill signal is emergent from content rather than dominant through authorial diction/imagery/rhythm choices foregrounded for the reader.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Our books—the books which, for years, had formed no small portion of the mental existence of the invalid—were, as might be supposed, in strict keeping with this character of phantasm. We pored together over such works as the Ververt et Chartreuse of Gresset; the Belphegor of Machiavelli; the Heaven and Hell of Swedenborg; the Subterranean Voyage of Nicholas Klimm by Holberg; the Chiromancy of Robert Flud, of Jean D’Indaginé, and of De la Chambre; the Journey into the Blue Distance of Tieck; and the City of the Sun of Campanella. One favorite volume was a small octavo edition of the _Directorium Inquisitorium_, by the Dominican Eymeric de Gironne; and there were passages in Pomponius Mela, about the old African Satyrs and OEgipans, over which Usher would sit dreaming for hours. His chief delight, however, was found in the perusal of an exceedingly rare and curious book in quarto Gothic—the manual of a forgotten church—the _Vigiliae Mortuorum secundum Chorum Ecclesiae Maguntinae_.",160,1,false,"Q3 schema-gated: mood signal is locked inside knowledge of the named texts' occult/dark subject matter, which a Title I 9th grader cannot derive from the passage itself.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Now there are fine tales in the volumes of the Magi—in the iron-bound, melancholy volumes of the Magi. Therein, I say, are glorious histories of the Heaven, and of the Earth, and of the mighty sea—and of the Genii that over-ruled the sea, and the earth, and the lofty heaven. There was much lore too in the sayings which were said by the Sybils; and holy, holy things were heard of old by the dim leaves that trembled around Dodona—but, as Allah liveth, that fable which the Demon told me as he sat by my side in the shadow of the tomb, I hold to be the most wonderful of all! And as the Demon made an end of his story, he fell back within the cavity of the tomb and laughed. And I could not laugh with the Demon, and he cursed me because I could not laugh. And the lynx which dwelleth forever in the tomb, came out therefrom, and lay down at the feet of the Demon, and looked at him steadily in the face.",178,1,false,"Q2/Q3: The passage fails dominance and accessibility simultaneously. The mood signal (eerie, unsettling, ominous) is present but is buried beneath and entangled with dense allusive content — the Magi, the Sybils, Dodona, Allah, the Demon — that functions as schema-gated reference. A Title I 9th grader cannot isolate the mood signal from the passage alone because the cumulative weight of the tone depends on recognizing these as arcane, authoritative, or supernatural registers. The pivot moment (the Demon laughing while the narrator cannot) carries unsettling force, but even that moment requires the reader to understand why laughing with a Demon in a tomb is tonally significant — knowledge that edges beyond universal human/social understanding into cultural/mythological schema. Additionally, the dominant cognitive work the passage demands is tracking a cascade of allusive references and an ornate rhetorical buildup, making mood-reading subordinate to comprehension of the referential architecture.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","But these other apartments were densely crowded, and in them beat feverishly the heart of life. And the revel went whirlingly on, until at length there commenced the sounding of midnight upon the clock. And then the music ceased, as I have told; and the evolutions of the waltzers were quieted; and there was an uneasy cessation of all things as before. But now there were twelve strokes to be sounded by the bell of the clock; and thus it happened, perhaps, that more of thought crept, with more of time, into the meditations of the thoughtful among those who revelled. And thus, too, it happened, perhaps, that before the last echoes of the last chime had utterly sunk into silence, there were many individuals in the crowd who had found leisure to become aware of the presence of a masked figure which had arrested the attention of no single individual before. And the rumor of this new presence having spread itself whisperingly around, there arose at length from the whole company a buzz, or murmur, expressive of disapprobation and surprise—then, finally, of terror, of horror, and of disgust.",189,1,false,"Q5 FAIL: The passage is a single dense paragraph with insufficient discrete pointable elements at distinct signal levels to support any standard item pattern. The dominant mood signal (dread/foreboding/horror) is real and accessible, but the evidence density is compromised because the passage's key signals are clustered in a single terminal sentence ('terror, of horror, and of disgust') that names the emotion directly rather than creating mood through distributed craft choices across the passage. This collapses the discrimination space: the 'supporting' evidence is largely one sentence at the end, and the rest of the passage is a single long syntactic chain building narrative action. For 5a, there are not 3-4 discrete pointable elements at meaningfully different signal levels. For 5b, density is insufficient — one paragraph with most mood signal concentrated at the endpoint. For 5c, the concept is nameable but the terminal sentence names the emotion explicitly, reducing it to a comprehension item rather than a mood-reading item. For 5d, there is no clean identifiable craft pivot point or structural feature isolatable for a craft analysis item — the parallel 'And thus... And thus' structure is present but subordinate to the plot event.",,,,,,v4,rejected_by_filter
