classification,gutenberg_id,title,author,paragraph_text,word_count,paragraph_count,suitable,reasoning,canonical_answer,distractors,keyword_flags,difficulty_tier,tier,pipeline_version,status
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","He had never been in her room except once, in the early summer, when he had gone there to plaster up a leak in the eaves, but he remembered exactly how everything had looked: the red-and-white quilt on her narrow bed, the pretty pin-cushion on the chest of drawers, and over it the enlarged photograph of her mother, in an oxydized frame, with a bunch of dyed grasses at the back. Now these and all other tokens of her presence had vanished, and the room looked as bare and comfortless as when Zeena had shown her into it on the day of her arrival. In the middle of the floor stood her trunk, and on the trunk she sat in her Sunday dress, her back turned to the door and her face in her hands. She had not heard Ethan’s call because she was sobbing and she did not hear his step till he stood close behind her and laid his hands on her shoulders.",165,1,false,"Q1 FAIL: The passage contains no meaningful metaphor or simile signal. The single comparative construction — 'as bare and comfortless as when Zeena had shown her into it' — is a literal descriptive comparison anchored to a real prior state of the room, not a figurative comparison that constructs non-literal meaning. It functions as a narrative recall device, not a simile that transfers meaning from one domain to another. The rest of the passage is straightforward realistic description of physical objects and character action. There is no pointable metaphor, no figurative simile, no figurative language device that requires the student to recover a meaning the author chose not to state literally.",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","Jotham Powell had started for the barn, and Ethan strode down after him aflame with anger. The pulses in his temples throbbed and a fog was in his eyes. He went about his task without knowing what force directed him, or whose hands and feet were fulfilling its orders. It was not till he led out the sorrel and backed him between the shafts of the sleigh that he once more became conscious of what he was doing. As he passed the bridle over the horse’s head, and wound the traces around the shafts, he remembered the day when he had made the same preparations in order to drive over and meet his wife’s cousin at the Flats. It was little more than a year ago, on just such a soft afternoon, with a “feel” of spring in the air. The sorrel, turning the same big ringed eye on him, nuzzled the palm of his hand in the same way; and one by one all the days between rose up and stood before him....",174,1,false,"Q2_DOMINANCE: The figurative language present (metaphor: 'aflame with anger,' 'a fog was in his eyes,' 'all the days between rose up and stood before him') is subordinate to the dominant signals of interior emotional state, memory/time, and narrative action. The passage's primary cognitive work is tracking Ethan's dissociative state and the memory trigger of the horse — the metaphors are incidental mood coloring, not the dominant teachable signal. Q5 also fails: fewer than 3-4 discrete pointable elements cleanly supporting metaphor/simile at distinct signal levels; 'all the days between rose up and stood before him' is the strongest figurative moment but it arrives at the very end with no supporting density around it. The simile 'on just such a soft afternoon' is mild and embedded in narrative. Insufficient evidence density for 5a or 5b; dominant concept is too diffuse for 5c; no identifiable craft pivot for 5d.",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","She drew closer under the bearskin, so that, looking sideways around his coat-sleeve, he could just catch the tip of her nose and a blown brown wave of hair. They drove slowly up the road between fields glistening under the pale sun, and then bent to the right down a lane edged with spruce and larch. Ahead of them, a long way off, a range of hills stained by mottlings of black forest flowed away in round white curves against the sky. The lane passed into a pine-wood with boles reddening in the afternoon sun and delicate blue shadows on the snow. As they entered it the breeze fell and a warm stillness seemed to drop from the branches with the dropping needles. Here the snow was so pure that the tiny tracks of wood-animals had left on it intricate lace-like patterns, and the bluish cones caught in its surface stood out like ornaments of bronze.",156,1,false,"Q5 fail: insufficient evidence density and no isolatable craft pivot to support any item pattern. Figurative elements are distributed across a single densely atmospheric paragraph with no neutral/non-supporting foils that are clearly distinct from the figurative signal — nearly every clause carries imagery or figurative language, eliminating the contrast density needed for discrimination items. No single dominant concept is cleanly nameable over competing candidates (simile vs. imagery vs. personification all compete equally), ruling out 5c. No structural pivot point is identifiable, ruling out 5d.",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","As they flew toward the tree Mattie pressed her arms tighter, and her blood seemed to be in his veins. Once or twice the sled swerved a little under them. He slanted his body to keep it headed for the elm, repeating to himself again and again: “I know we can fetch it”; and little phrases she had spoken ran through his head and danced before him on the air. The big tree loomed bigger and closer, and as they bore down on it he thought: “It’s waiting for us: it seems to know.” But suddenly his wife’s face, with twisted monstrous lineaments, thrust itself between him and his goal, and he made an instinctive movement to brush it aside. The sled swerved in response, but he righted it again, kept it straight, and drove down on the black projecting mass. There was a last instant when the air shot past him like millions of fiery wires; and then the elm....",161,1,false,"Q2 dominance failure: figurative language is present but subordinate to intense plot action and psychological drama. The passage is a climactic crash sequence; the primary cognitive work demanded is tracking what is happening narratively and emotionally, not identifying or constructing meaning from metaphor/simile. The one clear simile ('like millions of fiery wires') arrives as a single terminal flourish in the final sentence. Q4 also fails: the passage is cognitively overloaded with high-stakes action, personification ('It's waiting for us: it seems to know'), psychological intrusion (wife's face), and suspenseful pacing — the figurative language cannot be cleanly isolated as the dominant instructional signal. Additionally, the core simile functions as a novel-level payoff requiring awareness of the entire sled-crash arc, which edges toward schema dependency for full meaning construction.",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","Then she too fell silent. Perhaps it was the inevitable effect of life on the farm, or perhaps, as she sometimes said, it was because Ethan “never listened.” The charge was not wholly unfounded. When she spoke it was only to complain, and to complain of things not in his power to remedy; and to check a tendency to impatient retort he had first formed the habit of not answering her, and finally of thinking of other things while she talked. Of late, however, since he had reasons for observing her more closely, her silence had begun to trouble him. He recalled his mother’s growing taciturnity, and wondered if Zeena were also turning “queer.” Women did, he knew. Zeena, who had at her fingers’ ends the pathological chart of the whole region, had cited many cases of the kind while she was nursing his mother; and he himself knew of certain lonely farm-houses in the neighbourhood where stricken creatures pined, and of others where sudden tragedy had come of their presence. At times, looking at Zeena’s shut face, he felt the chill of such forebodings. At other times her silence seemed deliberately assumed to conceal far-reaching intentions, mysterious conclusions drawn from suspicions and resentments impossible to guess. That supposition was even more disturbing than the other; and it was the one which had come to him the night before, when he had seen her standing in the kitchen door.",239,1,false,"Q1 FAIL: The passage contains no meaningful metaphor or simile signals. The language is predominantly literal psychological narration — Ethan's interior observations about Zeena's silence, his mother's decline, and his forebodings. The phrase 'shut face' is mildly figurative but functions as idiomatic description rather than a teachable metaphor or simile. No comparison using 'like' or 'as,' no sustained metaphor, no simile structure is present. The passage fails the ELA.9.R.3.1 harvest target for metaphor and simile specifically, and fails figurative language dominance generally.",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","The entertainment of which he spoke was one of the few that they had taken part in together: a “church picnic” which, on a long afternoon of the preceding summer, had filled the retired place with merry-making. Mattie had begged him to go with her but he had refused. Then, toward sunset, coming down from the mountain where he had been felling timber, he had been caught by some strayed revellers and drawn into the group by the lake, where Mattie, encircled by facetious youths, and bright as a blackberry under her spreading hat, was brewing coffee over a gipsy fire. He remembered the shyness he had felt at approaching her in his uncouth clothes, and then the lighting up of her face, and the way she had broken through the group to come to him with a cup in her hand. They had sat for a few minutes on the fallen log by the pond, and she had missed her gold locket, and set the young men searching for it; and it was Ethan who had spied it in the moss.... That was all; but all their intercourse had been made up of just such inarticulate flashes, when they seemed to come suddenly upon happiness as if they had surprised a butterfly in the winter woods....",217,1,false,"Q2 dominance fail: The metaphor/simile signals present — 'bright as a blackberry under her spreading hat' (simile) and 'come suddenly upon happiness as if they had surprised a butterfly in the winter woods' (simile) — are subordinate to the dominant narrative/emotional work of the passage. The passage is primarily doing character and memory work: Ethan's nostalgic recollection of a tender moment with Mattie, his shyness, the locket search, their connection. The figurative language serves that emotional portraiture rather than being the primary cognitive work the reader is asked to do. The two similes are decorative accents within a plot-and-emotion dominant passage rather than the organizing cognitive signal.",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","The sky was still thick, but looking straight up he saw a single star, and tried vaguely to reckon whether it were Sirius, or—or—The effort tired him too much, and he closed his heavy lids and thought that he would sleep.... The stillness was so profound that he heard a little animal twittering somewhere near by under the snow. It made a small frightened _cheep_ like a field mouse, and he wondered languidly if it were hurt. Then he understood that it must be in pain: pain so excruciating that he seemed, mysteriously, to feel it shooting through his own body. He tried in vain to roll over in the direction of the sound, and stretched his left arm out across the snow. And now it was as though he felt rather than heard the twittering; it seemed to be under his palm, which rested on something soft and springy. The thought of the animal’s suffering was intolerable to him and he struggled to raise himself, and could not because a rock, or some huge mass, seemed to be lying on him. But he continued to finger about cautiously with his left hand, thinking he might get hold of the little creature and help it; and all at once he knew that the soft thing he had touched was Mattie’s hair and that his hand was on her face.",229,1,false,"Q2 dominance failure: The metaphor/simile signal ('like a field mouse', 'as though he felt rather than heard') is present but subordinate to narrative revelation and dramatic irony. The dominant cognitive work the passage demands is tracking the twist — the reader gradually realizing that the 'twittering animal' is Mattie. The figurative comparison ('like a field mouse') serves atmosphere and misdirection but is not the primary cognitive phenomenon; the plot-level dramatic reveal governs the passage. A student's attention is pulled entirely toward 'who is making that sound?' rather than toward constructing meaning from figurative comparison. Additionally, Q5 fails: the only pointable simile ('like a field mouse') is a single discrete element; the rest of the passage is narrative action and interior thought. Insufficient density for 5a (fewer than 3-4 discrete figurative elements), 5b (only 1-2 supporting elements), 5c (no clean dominant figurative concept — the passage's dominant signal is dramatic irony/narrative revelation, not metaphor or simile), and 5d (no identifiable craft pivot anchored to figurative language).",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","Frome was in the habit of walking into Starkfield to fetch home his wife’s cousin, Mattie Silver, on the rare evenings when some chance of amusement drew her to the village. It was his wife who had suggested, when the girl came to live with them, that such opportunities should be put in her way. Mattie Silver came from Stamford, and when she entered the Fromes’ household to act as her cousin Zeena’s aid it was thought best, as she came without pay, not to let her feel too sharp a contrast between the life she had left and the isolation of a Starkfield farm. But for this—as Frome sardonically reflected—it would hardly have occurred to Zeena to take any thought for the girl’s amusement.

When his wife first proposed that they should give Mattie an occasional evening out he had inwardly demurred at having to do the extra two miles to the village and back after his hard day on the farm; but not long afterward he had reached the point of wishing that Starkfield might give all its nights to revelry.",183,2,false,"Q1 PRESENCE FAIL: The passage contains no metaphor, simile, or figurative comparison language. The dominant cognitive work is characterization and irony through narrated interior thought and diction — specifically Frome's shift from reluctance to wishing for nightly revelry, and the sardonic reflection on Zeena's selfishness. There is no figurative language device (metaphor, simile, personification, imagery, hyperbole, idiom) present that constitutes a teachable ELA.9.R.3.1 target signal. The phrase 'wishing that Starkfield might give all its nights to revelry' is mildly hyperbolic in implication but functions primarily as ironic characterization of Frome's feelings, not as a standalone figurative language device the student is asked to detect and decode.",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","She was there, then, close to him, only a thin board between. In another moment she would step forth into the night, and his eyes, accustomed to the obscurity, would discern her as clearly as though she stood in daylight. A wave of shyness pulled him back into the dark angle of the wall, and he stood there in silence instead of making his presence known to her. It had been one of the wonders of their intercourse that from the first, she, the quicker, finer, more expressive, instead of crushing him by the contrast, had given him something of her own ease and freedom; but now he felt as heavy and loutish as in his student days, when he had tried to “jolly” the Worcester girls at a picnic.

He hung back, and she came out alone and paused within a few yards of him. She was almost the last to leave the hall, and she stood looking uncertainly about her as if wondering why he did not show himself. Then a man’s figure approached, coming so close to her that under their formless wrappings they seemed merged in one dim outline.",193,2,false,"Q2 dominance failure: the passage contains two figurative elements — 'A wave of shyness pulled him back' (metaphor) and 'as heavy and loutish as in his student days' (simile) — but neither is the dominant cognitive work of the passage. The primary signal is interior emotional experience and social anxiety rendered through narrative action and character psychology. The figurative language is embedded as subordinate texture within character observation and plot movement. A student reading this passage would primarily be doing character inference work, not figurative language recovery.",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","It was warm and bright in the kitchen. The sun slanted through the south window on the girl’s moving figure, on the cat dozing in a chair, and on the geraniums brought in from the door-way, where Ethan had planted them in the summer to “make a garden” for Mattie. He would have liked to linger on, watching her tidy up and then settle down to her sewing; but he wanted still more to get the hauling done and be back at the farm before night.

All the way down to the village he continued to think of his return to Mattie. The kitchen was a poor place, not “spruce” and shining as his mother had kept it in his boyhood; but it was surprising what a homelike look the mere fact of Zeena’s absence gave it. And he pictured what it would be like that evening, when he and Mattie were there after supper. For the first time they would be alone together indoors, and they would sit there, one on each side of the stove, like a married couple, he in his stocking feet and smoking his pipe, she laughing and talking in that funny way she had, which was always as new to him as if he had never heard her before.",215,2,false,"Q2 dominance failure: the two similes present ('like a married couple' and 'as new to him as if he had never heard her before') are subordinate to the dominant signal of character interiority — Ethan's longing, desire, and romantic fantasy. The cognitive work the passage demands is tracking Ethan's emotional state and his relationship with Mattie, not detecting or constructing meaning from figurative comparisons. The similes are brief, embedded, and instrumental to the emotional/character register rather than constituting the primary cognitive work. Additionally, Q5 fails: while 'like a married couple' and 'as new to him as if he had never heard her before' are target-supporting, the passage yields only 2 simile instances, and the non-supporting elements (sun slanting, cat dozing, geraniums, kitchen description) are atmospheric/descriptive rather than foils that would generate useful discrimination in an item. Insufficient density for 5a; single paragraph-level simile count too low for 5b; concept identification undermined by dominant character-emotion register (5c ambiguous); no identifiable craft pivot (5d).",,,,,,v4,rejected_by_filter
figurative_language_failure,4517,Ethan Frome,"Wharton, Edith","The latter did not know how to begin, but at length he managed to bring out his request for an advance of fifty dollars. The blood rushed to his thin skin under the sting of Hale’s astonishment. It was the builder’s custom to pay at the end of three months, and there was no precedent between the two men for a cash settlement.

Ethan felt that if he had pleaded an urgent need Hale might have made shift to pay him; but pride, and an instinctive prudence, kept him from resorting to this argument. After his father’s death it had taken time to get his head above water, and he did not want Andrew Hale, or any one else in Starkfield, to think he was going under again. Besides, he hated lying; if he wanted the money he wanted it, and it was nobody’s business to ask why. He therefore made his demand with the awkwardness of a proud man who will not admit to himself that he is stooping; and he was not much surprised at Hale’s refusal.",179,2,false,"Q2 dominance failure: the passage contains only two figurative elements — 'The blood rushed to his thin skin under the sting of Hale's astonishment' (personification/metaphor of astonishment as something that stings) and 'get his head above water' (idiom) and 'stooping' (metaphor for compromising pride) — but these are subordinate to the dominant signal, which is character psychology and social conflict. The primary cognitive work the passage demands is tracking Ethan's internal reasoning about pride, debt, and reputation, not identifying or constructing meaning from figurative language. Figurative elements appear as incidental coloring within a character-driven interior monologue, not as the organizing principle of the passage.",,,,,,v4,rejected_by_filter
